Date,Close
2015-12-31,171.87429809570312
2016-01-04,169.4715576171875
2016-01-05,169.7582244873047
2016-01-06,167.61688232421875
2016-01-07,163.59542846679688
2016-01-08,161.7997283935547
2016-01-11,161.95989990234375
2016-01-12,163.2666015625
2016-01-13,159.1946563720703
2016-01-14,161.80813598632812
2016-01-15,158.33474731445312
2016-01-19,158.54556274414062
2016-01-20,156.51377868652344
2016-01-21,157.39056396484375
2016-01-22,160.6194610595703
2016-01-25,158.1913604736328
2016-01-26,160.34963989257812
2016-01-27,158.6045379638672
2016-01-28,159.4307403564453
2016-01-29,163.31724548339844
2016-02-01,163.25819396972656
2016-02-02,160.3159637451172
2016-02-03,161.27703857421875
2016-02-04,161.5299530029297
2016-02-05,158.45278930664062
2016-02-08,156.31980895996094
2016-02-09,156.3283233642578
2016-02-10,156.19337463378906
2016-02-11,154.16160583496094
2016-02-12,157.3399200439453
2016-02-16,159.99562072753906
2016-02-17,162.60910034179688
2016-02-18,161.9430694580078
2016-02-19,161.86715698242188
2016-02-22,164.21090698242188
2016-02-23,162.13699340820312
2016-02-24,162.87884521484375
2016-02-25,164.85159301757812
2016-02-26,164.47218322753906
2016-02-29,163.182373046875
2016-03-01,167.01820373535156
2016-03-02,167.76858520507812
2016-03-03,168.4261932373047
2016-03-04,168.97412109375
2016-03-07,169.1090545654297
2016-03-08,167.26271057128906
2016-03-09,168.0889434814453
2016-03-10,168.2238311767578
2016-03-11,170.93849182128906
2016-03-14,170.71925354003906
2016-03-15,170.4410858154297
2016-03-16,171.4274139404297
2016-03-17,172.51499938964844
2016-03-18,173.1929473876953
2016-03-21,173.43865966796875
2016-03-22,173.34548950195312
2016-03-23,172.20147705078125
2016-03-24,172.12515258789062
2016-03-28,172.22689819335938
2016-03-29,173.8200225830078
2016-03-30,174.58273315429688
2016-03-31,174.1589813232422
2016-04-01,175.3453369140625
2016-04-04,174.77757263183594
2016-04-05,173.0319061279297
2016-04-06,174.92166137695312
2016-04-07,172.8285369873047
2016-04-08,173.29461669921875
2016-04-11,172.88784790039062
2016-04-12,174.49794006347656
2016-04-13,176.260498046875
2016-04-14,176.26902770996094
2016-04-15,176.0741424560547
2016-04-18,177.3113250732422
2016-04-19,177.8705596923828
2016-04-20,178.04010009765625
2016-04-21,177.0825653076172
2016-04-22,177.0825653076172
2016-04-25,176.7774200439453
2016-04-26,177.04014587402344
2016-04-27,177.40455627441406
2016-04-28,175.79444885253906
2016-04-29,174.8454132080078
2016-05-02,176.23507690429688
2016-05-03,174.70130920410156
2016-05-04,173.72671508789062
2016-05-05,173.69290161132812
2016-05-06,174.32843017578125
2016-05-09,174.4724884033203
2016-05-10,176.64186096191406
2016-05-11,174.9893798828125
2016-05-12,175.04025268554688
2016-05-13,173.51492309570312
2016-05-16,175.2266845703125
2016-05-17,173.5911865234375
2016-05-18,173.64205932617188
2016-05-19,173.04039001464844
2016-05-20,174.13348388671875
2016-05-23,173.89625549316406
2016-05-24,176.1503448486328
2016-05-25,177.34518432617188
2016-05-26,177.3960418701172
2016-05-27,178.15872192382812
2016-05-31,177.81976318359375
2016-06-01,178.18411254882812
2016-06-02,178.72650146484375
2016-06-03,178.19259643554688
2016-06-06,179.09938049316406
2016-06-07,179.37896728515625
2016-06-08,179.96365356445312
2016-06-09,179.71791076660156
2016-06-10,178.0146026611328
2016-06-13,176.64186096191406
2016-06-14,176.2943878173828
2016-06-15,176.0486297607422
2016-06-16,176.57403564453125
2016-06-17,175.91653442382812
2016-06-20,177.0493927001953
2016-06-21,177.55197143554688
2016-06-22,177.2623291015625
2016-06-23,179.57070922851562
2016-06-24,173.12252807617188
2016-06-27,170.02195739746094
2016-06-28,173.08843994140625
2016-06-29,176.0356903076172
2016-06-30,178.43783569335938
2016-07-01,178.81263732910156
2016-07-05,177.52635192871094
2016-07-06,178.59115600585938
2016-07-07,178.48040771484375
2016-07-08,181.13807678222656
2016-07-11,181.7769775390625
2016-07-12,183.09722900390625
2016-07-13,183.0717010498047
2016-07-14,184.0938262939453
2016-07-15,183.84686279296875
2016-07-18,184.3408966064453
2016-07-19,184.1535186767578
2016-07-20,184.9201202392578
2016-07-21,184.22161865234375
2016-07-22,185.04794311523438
2016-07-25,184.54530334472656
2016-07-26,184.63050842285156
2016-07-27,184.4346466064453
2016-07-28,184.64759826660156
2016-07-29,184.94573974609375
2016-08-01,184.79238891601562
2016-08-02,183.60838317871094
2016-08-03,184.1449737548828
2016-08-04,184.3408966064453
2016-08-05,185.84860229492188
2016-08-08,185.73793029785156
2016-08-09,185.84860229492188
2016-08-10,185.38865661621094
2016-08-11,186.2489776611328
2016-08-12,186.0871124267578
2016-08-15,186.62376403808594
2016-08-16,185.66122436523438
2016-08-17,186.010498046875
2016-08-18,186.4278106689453
2016-08-19,186.1551971435547
2016-08-22,186.14671325683594
2016-08-23,186.52151489257812
2016-08-24,185.56753540039062
2016-08-25,185.4397430419922
2016-08-26,185.0904998779297
2016-08-29,186.00193786621094
2016-08-30,185.6953125
2016-08-31,185.16717529296875
2016-09-01,185.1756591796875
2016-09-02,186.010498046875
2016-09-06,186.5726776123047
2016-09-07,186.55563354492188
2016-09-08,186.12969970703125
2016-09-09,181.6747589111328
2016-09-12,184.28134155273438
2016-09-13,181.6321258544922
2016-09-14,181.5640106201172
2016-09-15,183.3783416748047
2016-09-16,182.6694793701172
2016-09-19,182.70370483398438
2016-09-20,182.71226501464844
2016-09-21,184.76698303222656
2016-09-22,185.9312744140625
2016-09-23,184.91249084472656
2016-09-26,183.41429138183594
2016-09-27,184.5529022216797
2016-09-28,185.468994140625
2016-09-29,183.79100036621094
2016-09-30,185.17788696289062
2016-10-03,184.73268127441406
2016-10-04,183.79100036621094
2016-10-05,184.60426330566406
2016-10-06,184.73268127441406
2016-10-07,184.09921264648438
2016-10-10,185.05809020996094
2016-10-11,182.72085571289062
2016-10-12,182.9605712890625
2016-10-13,182.36126708984375
2016-10-14,182.4554443359375
2016-10-17,181.8219451904297
2016-10-18,182.9605712890625
2016-10-19,183.44857788085938
2016-10-20,183.10609436035156
2016-10-21,183.19166564941406
2016-10-24,183.9708251953125
2016-10-25,183.35438537597656
2016-10-26,182.98622131347656
2016-10-27,182.49827575683594
2016-10-28,181.95887756347656
2016-10-31,181.96746826171875
2016-11-01,180.64906311035156
2016-11-02,179.5618438720703
2016-11-03,178.73989868164062
2016-11-04,178.5430450439453
2016-11-07,182.48117065429688
2016-11-08,183.30300903320312
2016-11-09,185.24639892578125
2016-11-10,185.7086944580078
2016-11-11,185.2805938720703
2016-11-14,185.42616271972656
2016-11-15,186.87298583984375
2016-11-16,186.52195739746094
2016-11-17,187.48085021972656
2016-11-18,187.0613555908203
2016-11-21,188.47393798828125
2016-11-22,188.84210205078125
2016-11-23,188.94479370117188
2016-11-25,189.6468505859375
2016-11-28,188.75645446777344
2016-11-29,189.12457275390625
2016-11-30,188.67086791992188
2016-12-01,187.9774627685547
2016-12-02,188.07154846191406
2016-12-05,189.20164489746094
2016-12-06,189.80087280273438
2016-12-07,192.28367614746094
2016-12-08,192.7545623779297
2016-12-09,193.91885375976562
2016-12-12,193.6962432861328
2016-12-13,194.98902893066406
2016-12-14,193.37948608398438
2016-12-15,194.1756134033203
2016-12-16,193.79592895507812
2016-12-19,194.2178955078125
2016-12-20,194.96713256835938
2016-12-21,194.42453002929688
2016-12-22,194.0887451171875
2016-12-23,194.3729248046875
2016-12-27,194.8551483154297
2016-12-28,193.2447509765625
2016-12-29,193.20169067382812
2016-12-30,192.49554443359375
2017-01-03,193.96812438964844
2017-01-04,195.1221160888672
2017-01-05,194.96713256835938
2017-01-06,195.66465759277344
2017-01-09,195.0187530517578
2017-01-10,195.0187530517578
2017-01-11,195.5699005126953
2017-01-12,195.0790252685547
2017-01-13,195.52685546875
2017-01-17,194.8379364013672
2017-01-18,195.26849365234375
2017-01-19,194.54515075683594
2017-01-20,195.2598876953125
2017-01-23,194.75186157226562
2017-01-24,196.0004425048828
2017-01-25,197.69699096679688
2017-01-26,197.4903106689453
2017-01-27,197.1802978515625
2017-01-30,195.95742797851562
2017-01-31,195.9402313232422
2017-02-01,196.01773071289062
2017-02-02,196.14688110351562
2017-02-03,197.49888610839844
2017-02-06,197.14581298828125
2017-02-07,197.15447998046875
2017-02-08,197.41281127929688
2017-02-09,198.583984375
2017-02-10,199.3676300048828
2017-02-13,200.45274353027344
2017-02-14,201.2535400390625
2017-02-15,202.30419921875
2017-02-16,202.13198852539062
2017-02-17,202.45057678222656
2017-02-21,203.65623474121094
2017-02-22,203.475341796875
2017-02-23,203.61318969726562
2017-02-24,203.8715362548828
2017-02-27,204.1901397705078
2017-02-28,203.63894653320312
2017-03-01,206.48948669433594
2017-03-02,205.1890869140625
2017-03-03,205.3182830810547
2017-03-06,204.70681762695312
2017-03-07,204.09539794921875
2017-03-08,203.7164764404297
2017-03-09,203.97483825683594
2017-03-10,204.68959045410156
2017-03-13,204.79295349121094
2017-03-14,204.0093231201172
2017-03-15,205.77468872070312
2017-03-16,205.3699188232422
2017-03-17,205.00929260253906
2017-03-20,204.78440856933594
2017-03-21,202.15505981445312
2017-03-22,202.6307830810547
2017-03-23,202.41453552246094
2017-03-24,202.2675018310547
2017-03-27,202.05992126464844
2017-03-28,203.53025817871094
2017-03-29,203.72059631347656
2017-03-30,204.36915588378906
2017-03-31,203.89356994628906
2017-04-03,203.5389404296875
2017-04-04,203.66868591308594
2017-04-05,203.06320190429688
2017-04-06,203.6340789794922
2017-04-07,203.4264373779297
2017-04-10,203.54757690429688
2017-04-11,203.3053741455078
2017-04-12,202.41453552246094
2017-04-13,201.09986877441406
2017-04-17,202.88156127929688
2017-04-18,202.276123046875
2017-04-19,201.9042205810547
2017-04-20,203.54757690429688
2017-04-21,202.89886474609375
2017-04-24,205.1303253173828
2017-04-25,206.32386779785156
2017-04-26,206.1941680908203
2017-04-27,206.36715698242188
2017-04-28,205.9174346923828
2017-05-01,206.4363555908203
2017-05-02,206.51422119140625
2017-05-03,206.2633819580078
2017-05-04,206.50555419921875
2017-05-05,207.31858825683594
2017-05-08,207.28396606445312
2017-05-09,207.09371948242188
2017-05-10,207.46560668945312
2017-05-11,207.04183959960938
2017-05-12,206.69581604003906
2017-05-15,207.83753967285156
2017-05-16,207.64723205566406
2017-05-17,203.9627227783203
2017-05-18,204.78440856933594
2017-05-19,206.11631774902344
2017-05-22,207.1628875732422
2017-05-23,207.62127685546875
2017-05-24,208.10568237304688
2017-05-25,209.10031127929688
2017-05-26,209.05706787109375
2017-05-30,208.8753662109375
2017-05-31,208.8235321044922
2017-06-01,210.48414611816406
2017-06-02,211.18472290039062
2017-06-05,211.02903747558594
2017-06-06,210.35438537597656
2017-06-07,210.74363708496094
2017-06-08,210.84739685058594
2017-06-09,210.52735900878906
2017-06-12,210.48414611816406
2017-06-13,211.5133514404297
2017-06-14,211.2452392578125
2017-06-15,210.83871459960938
2017-06-16,210.8848114013672
2017-06-19,212.64044189453125
2017-06-20,211.2063751220703
2017-06-21,211.15423583984375
2017-06-22,211.05860900878906
2017-06-23,211.31072998046875
2017-06-26,211.44976806640625
2017-06-27,209.74624633789062
2017-06-28,211.62353515625
2017-06-29,209.7635955810547
2017-06-30,210.15476989746094
2017-07-03,210.51112365722656
2017-07-05,210.99781799316406
2017-07-06,209.06832885742188
2017-07-07,210.42416381835938
2017-07-10,210.65013122558594
2017-07-11,210.49374389648438
2017-07-12,212.07545471191406
2017-07-13,212.43185424804688
2017-07-14,213.42266845703125
2017-07-17,213.3965606689453
2017-07-18,213.50953674316406
2017-07-19,214.66551208496094
2017-07-20,214.76112365722656
2017-07-21,214.56993103027344
2017-07-24,214.51776123046875
2017-07-25,215.0392608642578
2017-07-26,215.04791259765625
2017-07-27,214.84803771972656
2017-07-28,214.59597778320312
2017-07-31,214.47430419921875
2017-08-01,214.9523468017578
2017-08-02,215.05657958984375
2017-08-03,214.6394805908203
2017-08-04,215.03054809570312
2017-08-07,215.43035888671875
2017-08-08,214.90017700195312
2017-08-09,214.8914794921875
2017-08-10,211.8582000732422
2017-08-11,212.17111206054688
2017-08-14,214.27439880371094
2017-08-15,214.2483367919922
2017-08-16,214.62208557128906
2017-08-17,211.27586364746094
2017-08-18,210.94564819335938
2017-08-21,211.11080932617188
2017-08-22,213.31837463378906
2017-08-23,212.55349731445312
2017-08-24,212.05813598632812
2017-08-25,212.55349731445312
2017-08-28,212.5622100830078
2017-08-29,212.80555725097656
2017-08-30,213.81378173828125
2017-08-31,215.10006713867188
2017-09-01,215.40426635742188
2017-09-05,213.85720825195312
2017-09-06,214.58724975585938
2017-09-07,214.56124877929688
2017-09-08,214.30918884277344
2017-09-11,216.59494018554688
2017-09-12,217.32504272460938
2017-09-13,217.42935180664062
2017-09-14,217.3598175048828
2017-09-15,217.65240478515625
2017-09-18,218.11538696289062
2017-09-19,218.3336944580078
2017-09-20,218.41229248046875
2017-09-21,217.82708740234375
2017-09-22,217.87071228027344
2017-09-25,217.42532348632812
2017-09-26,217.55633544921875
2017-09-27,218.40359497070312
2017-09-28,218.66561889648438
2017-09-29,219.43421936035156
2017-10-02,220.38629150390625
2017-10-03,220.85797119140625
2017-10-04,221.11997985839844
2017-10-05,222.43011474609375
2017-10-06,222.17684936523438
2017-10-09,221.80996704101562
2017-10-10,222.39517211914062
2017-10-11,222.74461364746094
2017-10-12,222.41261291503906
2017-10-13,222.68341064453125
2017-10-16,222.9803924560547
2017-10-17,223.13760375976562
2017-10-18,223.35595703125
2017-10-19,223.4171142578125
2017-10-20,224.5700225830078
2017-10-23,223.6965789794922
2017-10-24,224.08963012695312
2017-10-25,222.9803924560547
2017-10-26,223.26864624023438
2017-10-27,225.09413146972656
2017-10-30,224.25559997558594
2017-10-31,224.60498046875
2017-11-01,224.90196228027344
2017-11-02,224.9893341064453
2017-11-03,225.74050903320312
2017-11-06,226.08982849121094
2017-11-07,225.93263244628906
2017-11-08,226.31689453125
2017-11-09,225.4958953857422
2017-11-10,225.426025390625
2017-11-13,225.63565063476562
2017-11-14,225.11158752441406
2017-11-15,223.98483276367188
2017-11-16,225.88888549804688
2017-11-17,225.22511291503906
2017-11-20,225.60943603515625
2017-11-21,227.08555603027344
2017-11-22,226.8846893310547
2017-11-24,227.40869140625
2017-11-27,227.29519653320312
2017-11-28,229.60104370117188
2017-11-29,229.46131896972656
2017-11-30,231.47027587890625
2017-12-01,230.98976135253906
2017-12-04,230.7103271484375
2017-12-05,229.8805694580078
2017-12-06,229.92428588867188
2017-12-07,230.64920043945312
2017-12-08,231.90692138671875
2017-12-11,232.60568237304688
2017-12-12,233.01625061035156
2017-12-13,232.99000549316406
2017-12-14,232.03793334960938
2017-12-15,233.97027587890625
2017-12-18,235.45387268066406
2017-12-19,234.54965209960938
2017-12-20,234.42672729492188
2017-12-21,234.9096221923828
2017-12-22,234.8480987548828
2017-12-26,234.5672149658203
2017-12-27,234.68141174316406
2017-12-28,235.16421508789062
2017-12-29,234.27743530273438
2018-01-02,235.95431518554688
2018-01-03,237.44674682617188
2018-01-04,238.44752502441406
2018-01-05,240.03662109375
2018-01-08,240.47544860839844
2018-01-09,241.0198211669922
2018-01-10,240.65101623535156
2018-01-11,242.4068603515625
2018-01-12,243.98715209960938
2018-01-16,243.1531219482422
2018-01-17,245.47073364257812
2018-01-18,245.05819702148438
2018-01-19,246.17315673828125
2018-01-22,248.17478942871094
2018-01-23,248.70147705078125
2018-01-24,248.6049346923828
2018-01-25,248.7102508544922
2018-01-26,251.58966064453125
2018-01-29,249.9217529296875
2018-01-30,247.35818481445312
2018-01-31,247.481201171875
2018-02-01,247.20028686523438
2018-02-02,241.81869506835938
2018-02-05,231.70521545410156
2018-02-06,236.27037048339844
2018-02-07,234.98858642578125
2018-02-08,226.17445373535156
2018-02-09,229.57191467285156
2018-02-12,232.94308471679688
2018-02-13,233.52249145507812
2018-02-14,236.67416381835938
2018-02-15,239.69412231445312
2018-02-16,239.76434326171875
2018-02-20,238.26318359375
2018-02-21,237.07806396484375
2018-02-22,237.38526916503906
2018-02-23,241.1690673828125
2018-02-26,243.9695587158203
2018-02-27,240.92327880859375
2018-02-28,238.48263549804688
2018-03-01,235.01492309570312
2018-03-02,236.2263946533203
2018-03-05,238.95677185058594
2018-03-06,239.56248474121094
2018-03-07,239.4747314453125
2018-03-08,240.63348388671875
2018-03-09,244.8211669921875
2018-03-12,244.5137939453125
2018-03-13,242.93365478515625
2018-03-14,241.68702697753906
2018-03-15,241.4236602783203
2018-03-16,241.68540954589844
2018-03-19,238.41539001464844
2018-03-20,238.8208465576172
2018-03-21,238.3625030517578
2018-03-22,232.4040985107422
2018-03-23,227.45050048828125
2018-03-26,233.67327880859375
2018-03-27,229.69808959960938
2018-03-28,229.01942443847656
2018-03-29,231.94569396972656
2018-04-02,226.93927001953125
2018-04-03,229.84793090820312
2018-04-04,232.30712890625
2018-04-05,234.14039611816406
2018-04-06,228.92245483398438
2018-04-09,230.05064392089844
2018-04-10,233.70855712890625
2018-04-11,232.48336791992188
2018-04-12,234.39608764648438
2018-04-13,233.70855712890625
2018-04-16,235.63003540039062
2018-04-17,238.15093994140625
2018-04-18,238.3272247314453
2018-04-19,237.00514221191406
2018-04-20,234.99539184570312
2018-04-23,234.96026611328125
2018-04-24,231.7958984375
2018-04-25,232.36880493164062
2018-04-26,234.7310028076172
2018-04-27,234.9513397216797
2018-04-30,233.1444549560547
2018-05-01,233.5587615966797
2018-05-02,231.98974609375
2018-05-03,231.4785919189453
2018-05-04,234.47540283203125
2018-05-07,235.26870727539062
2018-05-08,235.26870727539062
2018-05-09,237.54273986816406
2018-05-10,239.76393127441406
2018-05-11,240.4954833984375
2018-05-14,240.6100311279297
2018-05-15,238.95301818847656
2018-05-16,239.95785522460938
2018-05-17,239.7550811767578
2018-05-18,239.15574645996094
2018-05-21,240.95384216308594
2018-05-22,240.28392028808594
2018-05-23,240.94500732421875
2018-05-24,240.45138549804688
2018-05-25,239.87850952148438
2018-05-29,237.11965942382812
2018-05-30,240.28392028808594
2018-05-31,238.81198120117188
2018-06-01,241.15664672851562
2018-06-04,242.30239868164062
2018-06-05,242.4787139892578
2018-06-06,244.50592041015625
2018-06-07,244.47950744628906
2018-06-08,245.20228576660156
2018-06-11,245.52841186523438
2018-06-12,245.84573364257812
2018-06-13,245.0613250732422
2018-06-14,245.6782989501953
2018-06-15,245.3648223876953
2018-06-18,244.86016845703125
2018-06-19,243.921630859375
2018-06-20,244.33782958984375
2018-06-21,242.8060760498047
2018-06-22,243.24880981445312
2018-06-25,239.9374542236328
2018-06-26,240.4687042236328
2018-06-27,238.4765625
2018-06-28,239.84011840820312
2018-06-29,240.1854248046875
2018-07-02,240.69882202148438
2018-07-03,239.84898376464844
2018-07-05,241.8056182861328
2018-07-06,243.85089111328125
2018-07-09,246.0465545654297
2018-07-10,246.9319610595703
2018-07-11,245.125732421875
2018-07-12,247.34808349609375
2018-07-13,247.5428466796875
2018-07-16,247.32150268554688
2018-07-17,248.3218994140625
2018-07-18,248.8444061279297
2018-07-19,247.90586853027344
2018-07-20,247.62254333496094
2018-07-23,248.08287048339844
2018-07-24,249.33135986328125
2018-07-25,251.45631408691406
2018-07-26,250.8629608154297
2018-07-27,249.1631622314453
2018-07-30,247.86160278320312
2018-07-31,249.0834197998047
2018-08-01,248.66732788085938
2018-08-02,250.02195739746094
2018-08-03,251.09320068359375
2018-08-06,252.0140380859375
2018-08-07,252.8463134765625
2018-08-08,252.74002075195312
2018-08-09,252.39468383789062
2018-08-10,250.70364379882812
2018-08-13,249.76519775390625
2018-08-14,251.35888671875
2018-08-15,249.4818572998047
2018-08-16,251.50050354003906
2018-08-17,252.3859100341797
2018-08-20,252.9259796142578
2018-08-21,253.5192108154297
2018-08-22,253.36878967285156
2018-08-23,253.03221130371094
2018-08-24,254.5550537109375
2018-08-27,256.5648498535156
2018-08-28,256.6888122558594
2018-08-29,258.0700378417969
2018-08-30,257.0251770019531
2018-08-31,257.03411865234375
2018-09-04,256.5914001464844
2018-09-05,255.90078735351562
2018-09-06,255.1305389404297
2018-09-07,254.6347198486328
2018-09-10,255.07740783691406
2018-09-11,255.91848754882812
2018-09-12,255.98049926757812
2018-09-13,257.4945068359375
2018-09-14,257.538818359375
2018-09-17,256.17529296875
2018-09-18,257.56536865234375
2018-09-19,257.8398742675781
